,Year,Resource,Country,Recycling Rate,Recycling Scenario,Risk,GeoPolRisk Characterization Factor,HHI,Weighted Trade AVerage
1008,2008,Zirconium,European Union,0,0,0.0807861955275158,63.6595220756824,0.27,0.299208131583392
1009,2009,Zirconium,European Union,0,0,0.0717006861910228,59.5115695385489,0.25,0.286802744764091
1010,2010,Zirconium,European Union,0,0,0.0758823026880802,65.2587803117489,0.271,0.280008497003986
1011,2011,Zirconium,European Union,0,0,0.0874203698544498,231.663980114292,0.28,0.312215606623035
1012,2012,Zirconium,European Union,0,0,0.0961046674081574,254.677368631617,0.295,0.325778533586974
1013,2013,Zirconium,European Union,0,0,0.0906667604689312,95.2000984923777,0.279,0.324970467630578
1014,2014,Zirconium,European Union,0,0,0.112302203518736,117.917313694673,0.288,0.389938206662279
1015,2015,Zirconium,European Union,0,0,0.0909549966800273,93.6836465804282,0.303,0.30018150719481
1016,2016,Zirconium,European Union,0,0,0.112180152854745,115.545557440387,0.286,0.392238296694912
1017,2002,Antimony,European Union,0,0,0.383250548811768,747.338570182947,0.71,0.539789505368687
1018,2003,Antimony,European Union,0,0,0.376000459721833,891.121089540744,0.691,0.544139594387602
1019,2004,Antimony,European Union,0,0,0.336492126210297,965.732402223552,0.725,0.464127070634892
1020,2005,Antimony,European Union,0,0,0.411139811641648,1455.43493321144,0.742,0.554096781188206
1021,2006,Antimony,European Union,0,0,0.39234959377897,2059.83536733959,0.768,0.510871866899701
1022,2007,Antimony,European Union,0,0,0.374424959681048,2119.24527179473,0.787,0.4757623375871
1023,2008,Antimony,European Union,0,0,0.296764505407853,1831.03699836645,0.698,0.425164047862253
1024,2009,Antimony,European Union,0,0,0.305563919343572,1588.93238058657,0.732,0.417437048283568
1025,2010,Antimony,European Union,0,0,0.307411835865239,2720.59474740736,0.623,0.493437938788506
1026,2011,Antimony,European Union,0,0,0.31717830404717,4535.64974787453,0.602,0.526874259214568
1027,2012,Antimony,European Union,0,0,0.351262839382192,4390.7854922774,0.586,0.599424640583946
1028,2013,Antimony,European Union,0,0,0.36213274719124,3693.75402135065,0.613,0.590754889382121
1029,2014,Antimony,European Union,0,0,0.353650273246628,3313.7030603209,0.595,0.59437020713719
1030,2015,Antimony,European Union,0,0,0.372787782937343,2687.79991497824,0.587,0.635072884049989
1031,2016,Antimony,European Union,0,0,0.205476769984022,1518.47333018192,0.557,0.368899048445281
1032,2002,Asbestos,European Union,0,0,0.107881147193506,27.8333359759245,0.293,0.368195041616061
1033,2003,Asbestos,European Union,0,0,0.100320438100382,126.403752006481,0.294,0.341225979933272
1034,2004,Asbestos,European Union,0,0,0.145643739877071,34.0806351312347,0.297,0.490382962549062
1035,2005,Asbestos,European Union,0,0,0.0,0.0,0.321,0.0
1036,2006,Asbestos,European Union,0,0,0.185734203875467,83.5803917439602,0.337,0.551140070847084
1037,2007,Asbestos,European Union,0,0,0.0,0.0,0.351,0.0
1038,2008,Asbestos,European Union,0,0,0.0,0.0,0.354,0.0
1039,2009,Asbestos,European Union,0,0,0.0284390664378004,22.3815452865489,0.346,0.0821938336352612
1040,2010,Asbestos,European Union,0,0,0.0421156354985603,33.1028895018684,0.352,0.119646691757274
1041,2011,Asbestos,European Union,0,0,0.100794058302005,93.8392682791665,0.352,0.286346756539786
1042,2012,Asbestos,European Union,0,0,0.129339563471518,203.063114650283,0.343,0.377083275427165
1043,2013,Asbestos,European Union,0,0,0.0882300767404705,133.22741587811,0.328,0.268994136403873
1044,2014,Asbestos,European Union,0,0,0.0584452534171985,106.370361219301,0.315,0.185540487038725
1045,2015,Asbestos,European Union,0,0,0.0538654756313493,101.267094186937,0.3,0.179551585437831
1046,2016,Asbestos,European Union,0,0,0.139374304067709,266.204920769324,0.304,0.458468105485885
1047,2002,Chromium,European Union,0,0,0.0590858828505378,47.0323627490281,0.272,0.217227510479918
1048,2003,Chromium,European Union,0,0,0.0569460983939285,50.7959197673843,0.283,0.201222962522716
1049,2004,Chromium,European Union,0,0,0.0407571842532234,56.2449142694483,0.247,0.165008843130459
1050,2005,Chromium,European Union,0,0,0.0400517816274467,60.4781902574445,0.228,0.17566570889231
1051,2006,Chromium,European Union,0,0,0.0318592755218038,44.9215784857434,0.214,0.148875119260766
1052,2007,Chromium,European Union,0,0,0.0308065174678945,61.921100110468,0.228,0.135116304683748
1053,2008,Chromium,European Union,0,0,0.0322165779693983,112.4358571132,0.221,0.145776370902255
1054,2009,Chromium,European Union,0,0,0.0319230544792613,64.8038005929004,0.212,0.150580445656893
1055,2010,Chromium,European Union,0,0,0.0241501283023487,63.9978400012241,0.221,0.109276598653162
1056,2011,Chromium,European Union,0,0,0.0317049543927596,86.2374759483062,0.231,0.137250884817141
1057,2012,Chromium,European Union,0,0,0.0478670485345658,122.060973763143,0.24,0.199446035560691
1058,2013,Chromium,European Union,0,0,0.0279898649506749,62.9771961390184,0.254,0.110196318703444
1059,2014,Chromium,European Union,0,0,0.0178842278119234,46.6778345891201,0.253,0.0706886474779582
1060,2015,Chromium,European Union,0,0,0.0298681893614007,72.8783820418177,0.272,0.109809519711032
1061,2016,Chromium,European Union,0,0,0.0247101854698856,53.8682043243506,0.254,0.097284194763329
1062,2002,Graphite,European Union,0,0,0.245490032263422,121.517565970394,0.672,0.365312548011045
1063,2003,Graphite,European Union,0,0,0.283848433216986,132.557218312333,0.719,0.394782243695391
1064,2004,Graphite,European Union,0,0,0.238748090814746,111.972854592116,0.685,0.348537358853644
1065,2005,Graphite,European Union,0,0,0.285933656155792,153.546373355661,0.708,0.403861096265243
1066,2006,Graphite,European Union,0,0,0.238903333082555,132.113543194653,0.697,0.342759444881715
1067,2007,Graphite,European Union,0,0,0.201274208023692,128.010396303068,0.528,0.381201151560022
1068,2008,Graphite,European Union,0,0,0.190986406597769,157.754771849758,0.588,0.324806813941785
1069,2009,Graphite,European Union,0,0,0.143044615678679,128.311020263775,0.662,0.216079479877158
1070,2010,Graphite,European Union,0,0,0.286610880338475,228.441375641695,0.719,0.398624312014568
1071,2011,Graphite,European Union,0,0,0.222999367986879,251.989285825173,0.6,0.371665613311465
1072,2012,Graphite,European Union,0,0,0.168046300306095,203.336023370375,0.485,0.34648721712597
1073,2013,Graphite,European Union,0,0,0.188125750413387,216.344612975395,0.487,0.386295175386832
1074,2014,Graphite,European Union,0,0,0.197206958267384,205.095236598079,0.507,0.388968359501743
1075,2015,Graphite,European Union,0,0,0.159489681063356,199.362101329195,0.488,0.326823116933106
1076,2016,Graphite,European Union,0,0,0.146494509165911,178.723301182411,0.402,0.364414201905251
1077,2017,Graphite,European Union,0,0,0.141930364808613,160.381312233732,0.424,0.334741426435407
1078,2002,Natural gas,European Union,0,0,0.0645121214578437,,0.106,0.60860491941362
1079,2003,Natural gas,European Union,0,0,0.0669118004979669,,0.102,0.655998044097714
1080,2004,Natural gas,European Union,0,0,0.0475857657714221,,0.1,0.475857657714221
1081,2005,Natural gas,European Union,0,0,0.043407892501066,,0.094,0.461786090436873
1082,2006,Natural gas,European Union,0,0,0.0474656020008147,,0.091,0.521600021986974
1083,2007,Natural gas,European Union,0,0,0.0407520212356408,,0.09,0.452800235951564
1084,2008,Natural gas,European Union,0,0,0.0369593753950883,,0.09,0.410659726612092
1085,2009,Natural gas,European Union,0,0,0.0271990358299128,,0.085,0.319988656822503
1086,2010,Natural gas,European Union,0,0,0.0310889122912829,,0.084,0.370106098705749
1087,2011,Natural gas,European Union,0,0,0.034132870807749,,0.088,0.387873531906238
1088,2012,Natural gas,European Union,0,0,0.0351273937385047,,0.087,0.403763146419595
1089,2013,Natural gas,European Union,0,0,0.0333055864116643,,0.087,0.382822832317981
1090,2014,Natural gas,European Union,0,0,0.0343113985853583,,0.087,0.394383891785728
1091,2015,Natural gas,European Union,0,0,0.0301177005940546,,0.087,0.346180466598329
1092,2016,Natural gas,European Union,0,0,0.0340397383863287,,0.085,0.400467510427397
1093,2017,Natural gas,European Union,0,0,0.0349635518183629,,0.086,0.406552928120498
1094,2002,Petroleum,European Union,0,0,0.013746223972838,,0.055,0.24993134496069
1095,2003,Petroleum,European Union,0,0,0.0140042688135969,,0.058,0.241452910579256
1096,2004,Petroleum,European Union,0,0,0.0137547741024616,,0.058,0.237151277628648
1097,2005,Petroleum,European Union,0,0,0.0165575028086245,,0.059,0.280635640824143
1098,2006,Petroleum,European Union,0,0,0.0152413152686168,,0.058,0.262781297734772
1099,2007,Petroleum,European Union,0,0,0.0107676025168624,,0.057,0.188905307313375
1100,2008,Petroleum,European Union,0,0,0.0112689506853786,,0.06,0.18781584475631
1101,2009,Petroleum,European Union,0,0,0.0109671437515922,,0.057,0.192406030729687
1102,2010,Petroleum,European Union,0,0,0.0119944705831508,,0.057,0.21042930847633
1103,2011,Petroleum,European Union,0,0,0.0155039671704444,,0.059,0.262779104583804
1104,2012,Petroleum,European Union,0,0,0.0152828204203229,,0.061,0.250538039677425
1105,2013,Petroleum,European Union,0,0,0.0165820947811836,,0.063,0.263207853669581
1106,2014,Petroleum,European Union,0,0,0.017161985235626,,0.066,0.260030079327667
1107,2015,Petroleum,European Union,0,0,0.0146743083884766,,0.067,0.219019528186218
1108,2016,Petroleum,European Union,0,0,0.0153872837310417,,0.068,0.226283584280026
1109,2017,Petroleum,European Union,0,0,0.0192877386021083,,0.069,0.279532443508815
1110,2002,Coal,European Union,0,0,0.00723081201517026,,0.149,0.0485289396991293
1111,2003,Coal,European Union,0,0,0.0080264474186939,,0.147,0.0546016831203667
1112,2004,Coal,European Union,0,0,0.0143479757039401,,0.148,0.096945781783379
1113,2005,Coal,European Union,0,0,0.0172002868726889,,0.15,0.114668579151259
1114,2006,Coal,European Union,0,0,0.0126159203222685,,0.148,0.0852427048801929
1115,2007,Coal,European Union,0,0,0.0117453571344401,,0.151,0.0777838220823847
1116,2008,Coal,European Union,0,0,0.0138674463170531,,0.156,0.0888938866477765
1117,2009,Coal,European Union,0,0,0.0119359200976668,,0.17,0.0702112946921576
1118,2010,Coal,European Union,0,0,0.00338985816526837,,0.185,0.0183235576500993
1119,2011,Coal,European Union,0,0,0.018598592649259,,0.195,0.0953773982013284
1120,2012,Coal,European Union,0,0,0.0212021452027225,,0.202,0.104961114864963
1121,2013,Coal,European Union,0,0,0.022937795920371,,0.21,0.109227599620814
1122,2014,Coal,European Union,0,0,0.0245952258980539,,0.214,0.114930962140439
1123,2015,Coal,European Union,0,0,0.0252813537068277,,0.23,0.10991892916012
1124,2016,Coal,European Union,0,0,0.0236202615185372,,0.243,0.0972027222985069
1125,2017,Coal,European Union,0,0,0.0232312778628949,,0.253,0.0918232326596635
1126,2002,Tin,European Union,0,0,0.0011199447677299,6.00868287003375,0.232,0.00482734813676681
1127,2003,Tin,European Union,0,0,0.00593751148072921,36.5037018332936,0.251,0.0236554242260128
1128,2004,Tin,European Union,0,0,0.0459227623886881,459.77456398693,0.261,0.175949281182713
1129,2005,Tin,European Union,0,0,0.0399444336579528,336.110040348824,0.259,0.154225612578968
1130,2006,Tin,European Union,0,0,0.071004400379721,693.321047419778,0.275,0.258197819562622
1131,2007,Tin,European Union,0,0,0.0561426211162268,855.222231742116,0.285,0.196991653039392
1132,2008,Tin,European Union,0,0,0.0753980052284791,1357.16334013257,0.261,0.288881246086127
1133,2009,Tin,European Union,0,0,0.0499637725436059,703.076217377311,0.256,0.195170986498461
1134,2010,Tin,European Union,0,0,0.0745014464508356,1520.2482057261,0.25,0.298005785803343
1135,2011,Tin,European Union,0,0,0.0636903195371973,1494.98248959438,0.253,0.251740393427657
1136,2012,Tin,European Union,0,0,0.0521349988863399,999.683911495668,0.255,0.204450976024862
1137,2013,Tin,European Union,0,0,0.0628043942135324,1275.77706185659,0.267,0.235222450237949
1138,2014,Tin,European Union,0,0,0.0614182141052895,1242.8583664525,0.258,0.238055093431355
1139,2015,Tin,European Union,0,0,0.0569829431604585,935.564195350219,0.233,0.244561987813127
1140,2016,Tin,European Union,0,0,0.0402763420400793,768.135895905258,0.192,0.20977261479208
1141,2017,Tin,European Union,0,0,0.0528043804612365,1088.47464793683,0.19,0.277917791901245
1142,2002,Titanium,European Union,0,0,0.0279072997230199,,0.158,0.17662847925962
1143,2003,Titanium,European Union,0,0,0.0345561221816541,,0.148,0.233487312038203
1144,2004,Titanium,European Union,0,0,0.0299580142714388,,0.145,0.20660699497544
1145,2005,Titanium,European Union,0,0,0.029740361140723,,0.144,0.206530285699465
1146,2006,Titanium,European Union,0,0,0.0241851768117675,,0.147,0.164525012324949
1147,2007,Titanium,European Union,0,0,0.0235977203692707,,0.143,0.165019023561334
1148,2008,Titanium,European Union,0,0,0.0233610988110406,,0.14,0.166864991507433
1149,2009,Titanium,European Union,0,0,0.0245446198084882,,0.122,0.201185408266297
1150,2010,Titanium,European Union,0,0,0.0281690371787355,,0.13,0.216684901374888
1151,2011,Titanium,European Union,0,0,0.0334138439427286,,0.12,0.278448699522738
1152,2012,Titanium,European Union,0,0,0.0355981263340687,,0.122,0.291787920771055
1153,2013,Titanium,European Union,0,0,0.0402317051868944,,0.122,0.329768075302413
1154,2014,Titanium,European Union,0,0,0.0397263538980264,,0.116,0.342468568086434
1155,2015,Titanium,European Union,0,0,0.0370471531065287,,0.109,0.339882138592006
1156,2016,Titanium,European Union,0,0,0.0353959596934786,,0.111,0.318882519761068
1157,2017,Titanium,European Union,0,0,0.0359519633127066,,0.106,0.339169465214213
1158,2002,Tungsten,European Union,0,0,0.0,0.0,0.583,0.0
1159,2003,Tungsten,European Union,0,0,0.0,0.0,0.536,0.0
1160,2004,Tungsten,European Union,0,0,0.0,0.0,0.759,0.0
1161,2005,Tungsten,European Union,0,0,0.352181045914192,10530.2132728343,0.672,0.524078937372309
1162,2006,Tungsten,European Union,0,0,0.232455413511616,8600.8502999298,0.53,0.438595119833238
1163,2007,Tungsten,European Union,0,0,0.125826463084938,4517.17002474928,0.477,0.263787134349975
1164,2008,Tungsten,European Union,0,0,0.138469743883306,4860.28801030404,0.54,0.256425451635752
1165,2009,Tungsten,European Union,0,0,0.0,0.0,0.58,0.0
1166,2010,Tungsten,European Union,0,0,0.0,0.0,0.623,0.0
1167,2011,Tungsten,European Union,0,0,0.218751823367995,10215.7101512854,0.682,0.32075047414662
1168,2012,Tungsten,European Union,0,0,0.332698369190109,18863.9975330792,0.669,0.497306979357413
1169,2013,Tungsten,European Union,0,0,0.121892970371617,5680.21241931735,0.686,0.17768654573122
1170,2014,Tungsten,European Union,0,0,0.126811326499881,5731.87195779464,0.626,0.202574003993421
1171,2015,Tungsten,European Union,0,0,0.136449240093767,5157.78127554438,0.645,0.2115492094477
1172,2016,Tungsten,European Union,0,0,0.145482583867899,3637.06459669748,0.639,0.227672275223629
1173,2002,Uranium,European Union,0,0,6.59995550155841e-06,,0.149,4.42950033661638e-05
1174,2003,Uranium,European Union,0,0,0.0170547944358097,,0.144,0.118436072470901
1175,2004,Uranium,European Union,0,0,0.000142205209458478,,0.149,0.000954397378915962
1176,2005,Uranium,European Union,0,0,6.02560937502117e-05,,0.147,0.000409905399661304
1177,2006,Uranium,European Union,0,0,0.000609638374939058,,0.13,0.00468952596106967
1178,2007,Uranium,European Union,0,0,0.00459868379227752,,0.132,0.03483851357786
1179,2008,Uranium,European Union,0,0,0.000397286137171729,,0.131,0.00303271860436434
1180,2009,Uranium,European Union,0,0,0.000881626114872637,,0.15,0.00587750743248425
1181,2010,Uranium,European Union,0,0,9.37719319188094e-05,,0.164,0.000571780072675667
1182,2011,Uranium,European Union,0,0,0.000385960532896989,,0.177,0.00218056798246886
1183,2012,Uranium,European Union,0,0,0.00219108904198369,,0.174,0.012592465758527
1184,2013,Uranium,European Union,0,0,0.00115142231226608,,0.186,0.00619044253906492
1185,2014,Uranium,European Union,0,0,0.000254846719113535,,0.205,0.0012431547273831
1186,2015,Uranium,European Union,0,0,0.00319560067984673,,0.209,0.0152899554059652
1187,2016,Uranium,European Union,0,0,1.90168873406297e-05,,0.13,0.000146283748774075
1188,2002,Magnesite,European Union,0,0,0.17929292191928942,78.70959272256805,0.281,0.6380531029156207
1189,2003,Magnesite,European Union,0,0,0.1869030142226291,95.6943432819861,0.296,0.6314291021034767
1190,2004,Magnesite,European Union,0,0,0.20552902207141505,122.28976813249196,0.333,0.6172042704847298
1191,2005,Magnesite,European Union,0,0,0.24488238659543723,145.4601376376897,0.4,0.612205966488593
1192,2006,Magnesite,European Union,0,0,0.23028078699000773,138.62903376798465,0.378,0.6092084311904966
1193,2007,Magnesite,European Union,0,0,0.2450287235322291,130.11025219561364,0.394,0.6219003135335763
1194,2008,Magnesite,European Union,0,0,0.2778926996655111,143.67052572706925,0.423,0.6569567367978986
1195,2009,Magnesite,European Union,0,0,0.29846158361736985,173.70464166530925,0.435,0.6861185830284364
1196,2010,Magnesite,European Union,0,0,0.2590045400234474,155.6617285540919,0.393,0.6590446311029197
1197,2011,Magnesite,European Union,0,0,0.28113092339503715,176.8860973080438,0.419,0.6709568577447187
1198,2012,Magnesite,European Union,0,0,0.26481957225860114,132.67460570155916,0.363,0.7295305020898104
1199,2013,Magnesite,European Union,0,0,0.29485557930061257,151.85062333981548,0.396,0.744584796213668
1200,2014,Magnesite,European Union,0,0,0.3016347774164551,182.48904033695536,0.436,0.6918228839826952
1201,2015,Magnesite,European Union,0,0,0.32139165261964087,139.8053688895438,0.406,0.7916050557134011
1202,2016,Magnesite,European Union,0,0,0.3742954330983048,161.32133166536937,0.425,0.8806951367018937
1203,2002,Mercury,European Union,0,0,0.00641265785925841,28.8569603666628,0.064,0.100197779050913
1204,2003,Mercury,European Union,0,0,0.00619250482840402,30.5290488040318,0.066,0.0938258307333942
1205,2004,Mercury,European Union,0,0,0.0210901289317252,352.205153159812,0.102,0.206765969918875
1206,2005,Mercury,European Union,0,0,0.019773930458934,470.619544922629,0.1,0.19773930458934
1207,2006,Mercury,European Union,0,0,0.0164815262306691,283.482251167508,0.062,0.265831068236598
